key_0,pokedex_number,name,date_published,generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_experience,percentage_male,Experience to level 100
714,616,Shelmet,2010,5,Normal,1,Bug,,0.4,7.7,3,Hydration,Shell Armor,Overcoat,305.0,50.0,40.0,85.0,40.0,65.0,25.0,200.0,61.0,50.0,1000000
715,617,Accelgor,2010,5,Normal,1,Bug,,0.8,25.3,3,Hydration,Sticky Hold,Unburden,495.0,80.0,70.0,40.0,100.0,60.0,145.0,75.0,173.0,50.0,1000000
716,618,Stunfisk,2010,5,Normal,2,Ground,Electric,0.7,11.0,3,Static,Limber,Sand Veil,471.0,109.0,66.0,84.0,81.0,99.0,32.0,75.0,165.0,50.0,1000000
717,618,Galarian Stunfisk,2010,5,Normal,2,Ground,Steel,0.7,20.5,1,Mimicry,,,471.0,109.0,81.0,99.0,66.0,84.0,32.0,,,,1000000
718,619,Mienfoo,2010,5,Normal,1,Fighting,,0.9,20.0,3,Inner Focus,Regenerator,Reckless,350.0,45.0,85.0,50.0,55.0,50.0,65.0,180.0,70.0,50.0,1059860
719,620,Mienshao,2010,5,Normal,1,Fighting,,1.4,35.5,3,Inner Focus,Regenerator,Reckless,510.0,65.0,125.0,60.0,95.0,60.0,105.0,45.0,179.0,50.0,1059860
720,621,Druddigon,2010,5,Normal,1,Dragon,,1.6,139.0,3,Rough Skin,Sheer Force,Mold Breaker,485.0,77.0,120.0,90.0,60.0,90.0,48.0,45.0,170.0,50.0,1000000
721,622,Golett,2010,5,Normal,2,Ground,Ghost,1.0,92.0,3,Iron Fist,Klutz,No Guard,303.0,59.0,74.0,50.0,35.0,50.0,35.0,190.0,61.0,,1000000
722,623,Golurk,2010,5,Normal,2,Ground,Ghost,2.8,330.0,3,Iron Fist,Klutz,No Guard,483.0,89.0,124.0,80.0,55.0,80.0,55.0,90.0,169.0,,1000000
723,624,Pawniard,2010,5,Normal,2,Dark,Steel,0.5,10.2,3,Defiant,Inner Focus,Pressure,340.0,45.0,85.0,70.0,40.0,40.0,60.0,120.0,68.0,50.0,1000000
724,625,Bisharp,2010,5,Normal,2,Dark,Steel,1.6,70.0,3,Defiant,Inner Focus,Pressure,490.0,65.0,125.0,100.0,60.0,70.0,70.0,45.0,172.0,50.0,1000000
725,626,Bouffalant,2010,5,Normal,1,Normal,,1.6,94.6,3,Reckless,Sap Sipper,Soundproof,490.0,95.0,110.0,95.0,40.0,95.0,55.0,45.0,172.0,50.0,1000000
726,627,Rufflet,2010,5,Normal,2,Normal,Flying,0.5,10.5,3,Keen Eye,Sheer Force,Hustle,350.0,70.0,83.0,50.0,37.0,50.0,60.0,190.0,70.0,100.0,1250000
727,628,Braviary,2010,5,Normal,2,Normal,Flying,1.5,41.0,3,Keen Eye,Sheer Force,Defiant,510.0,100.0,123.0,75.0,57.0,75.0,80.0,60.0,179.0,100.0,1250000
728,629,Vullaby,2010,5,Normal,2,Dark,Flying,0.5,9.0,3,Big Pecks,Overcoat,Weak Armor,370.0,70.0,55.0,75.0,45.0,65.0,60.0,190.0,74.0,0.0,1250000
729,630,Mandibuzz,2010,5,Normal,2,Dark,Flying,1.2,39.5,3,Big Pecks,Overcoat,Weak Armor,510.0,110.0,65.0,105.0,55.0,95.0,80.0,60.0,179.0,0.0,1250000
730,631,Heatmor,2010,5,Normal,1,Fire,,1.4,58.0,3,Gluttony,Flash Fire,White Smoke,484.0,85.0,97.0,66.0,105.0,66.0,65.0,90.0,169.0,50.0,1000000
731,632,Durant,2010,5,Normal,2,Bug,Steel,0.3,33.0,3,Swarm,Hustle,Truant,484.0,58.0,109.0,112.0,48.0,48.0,109.0,90.0,169.0,50.0,1000000
732,633,Deino,2010,5,Normal,2,Dark,Dragon,0.8,17.3,1,Hustle,,,300.0,52.0,65.0,50.0,45.0,50.0,38.0,45.0,60.0,50.0,1250000
733,634,Zweilous,2010,5,Normal,2,Dark,Dragon,1.4,50.0,1,Hustle,,,420.0,72.0,85.0,70.0,65.0,70.0,58.0,45.0,147.0,50.0,1250000
734,635,Hydreigon,2010,5,Normal,2,Dark,Dragon,1.8,160.0,1,Levitate,,,600.0,92.0,105.0,90.0,125.0,90.0,98.0,45.0,270.0,50.0,1250000
735,636,Larvesta,2010,5,Normal,2,Bug,Fire,1.1,28.8,2,Flame Body,,Swarm,360.0,55.0,85.0,55.0,50.0,55.0,60.0,45.0,72.0,50.0,1250000
736,637,Volcarona,2010,5,Normal,2,Bug,Fire,1.6,46.0,2,Flame Body,,Swarm,550.0,85.0,60.0,65.0,135.0,105.0,100.0,15.0,248.0,50.0,1250000
737,638,Cobalion,2010,5,Sub Legendary,2,Steel,Fighting,2.1,250.0,1,Justified,,,580.0,91.0,90.0,129.0,90.0,72.0,108.0,3.0,261.0,,1250000
738,639,Terrakion,2010,5,Sub Legendary,2,Rock,Fighting,1.9,260.0,1,Justified,,,580.0,91.0,129.0,90.0,72.0,90.0,108.0,3.0,261.0,,1250000
739,640,Virizion,2010,5,Sub Legendary,2,Grass,Fighting,2.0,200.0,1,Justified,,,580.0,91.0,90.0,72.0,90.0,129.0,108.0,3.0,261.0,,1250000
740,641,Tornadus Incarnate Forme,2010,5,Sub Legendary,1,Flying,,1.5,63.0,2,Prankster,,Defiant,580.0,79.0,115.0,70.0,125.0,80.0,111.0,3.0,261.0,100.0,1250000
741,641,Tornadus Therian Forme,2010,5,Sub Legendary,1,Flying,,1.4,63.0,1,Regenerator,,,580.0,79.0,100.0,80.0,110.0,90.0,121.0,3.0,261.0,100.0,1250000
742,642,Thundurus Incarnate Forme,2010,5,Sub Legendary,2,Electric,Flying,1.5,61.0,2,Prankster,,Defiant,580.0,79.0,115.0,70.0,125.0,80.0,111.0,3.0,261.0,100.0,1250000
743,642,Thundurus Therian Forme,2010,5,Sub Legendary,2,Electric,Flying,3.0,61.0,1,Volt Absorb,,,580.0,79.0,105.0,70.0,145.0,80.0,101.0,3.0,261.0,100.0,1250000
744,643,Reshiram,2010,5,Legendary,2,Dragon,Fire,3.2,330.0,1,Turboblaze,,,680.0,100.0,120.0,100.0,150.0,120.0,90.0,3.0,306.0,,1250000
745,644,Zekrom,2010,5,Legendary,2,Dragon,Electric,2.9,345.0,1,Teravolt,,,680.0,100.0,150.0,120.0,120.0,100.0,90.0,3.0,306.0,,1250000
746,645,Landorus Incarnate Forme,2010,5,Sub Legendary,2,Ground,Flying,1.5,68.0,2,Sand Force,,Sheer Force,600.0,89.0,125.0,90.0,115.0,80.0,101.0,3.0,270.0,100.0,1250000
747,645,Landorus Therian Forme,2010,5,Sub Legendary,2,Ground,Flying,1.3,68.0,1,Intimidate,,,600.0,89.0,145.0,90.0,105.0,80.0,91.0,3.0,270.0,100.0,1250000
748,646,Kyurem,2010,5,Legendary,2,Dragon,Ice,3.0,325.0,1,Pressure,,,660.0,125.0,130.0,90.0,130.0,90.0,95.0,3.0,297.0,,1250000
749,646,Black Kyurem,2010,5,Legendary,2,Dragon,Ice,3.3,325.0,1,Teravolt,,,700.0,125.0,170.0,100.0,120.0,90.0,95.0,3.0,315.0,,1250000
750,646,White Kyurem,2010,5,Legendary,2,Dragon,Ice,3.6,325.0,1,Turboblaze,,,700.0,125.0,120.0,90.0,170.0,100.0,95.0,3.0,315.0,,1250000
751,647,Keldeo Ordinary Forme,2010,5,Mythical,2,Water,Fighting,1.4,48.5,1,Justified,,,580.0,91.0,72.0,90.0,129.0,90.0,108.0,3.0,261.0,,1250000
752,647,Keldeo Resolute Forme,2010,5,Mythical,2,Water,Fighting,1.4,48.5,1,Justified,,,580.0,91.0,72.0,90.0,129.0,90.0,108.0,3.0,261.0,,1250000
753,648,Meloetta Aria Forme,2010,5,Mythical,2,Normal,Psychic,0.6,6.5,1,Serene Grace,,,600.0,100.0,77.0,77.0,128.0,128.0,90.0,3.0,270.0,,1250000
754,648,Meloetta Pirouette Forme,2010,5,Mythical,2,Normal,Fighting,0.6,6.5,1,Serene Grace,,,600.0,100.0,128.0,90.0,77.0,77.0,128.0,3.0,270.0,,1250000
755,649,Genesect,2010,5,Mythical,2,Bug,Steel,1.5,82.5,1,Download,,,600.0,71.0,120.0,95.0,120.0,95.0,99.0,3.0,270.0,,1059860
756,650,Chespin,2013,6,Normal,1,Grass,,0.4,9.0,2,Overgrow,,Bulletproof,313.0,56.0,61.0,65.0,48.0,45.0,38.0,45.0,63.0,87.5,1059860
757,651,Quilladin,2013,6,Normal,1,Grass,,0.7,29.0,2,Overgrow,,Bulletproof,405.0,61.0,78.0,95.0,56.0,58.0,57.0,45.0,142.0,87.5,1059860
758,652,Chesnaught,2013,6,Normal,2,Grass,Fighting,1.6,90.0,2,Overgrow,,Bulletproof,530.0,88.0,107.0,122.0,74.0,75.0,64.0,45.0,239.0,87.5,1059860
759,653,Fennekin,2013,6,Normal,1,Fire,,0.4,9.4,2,Blaze,,Magician,307.0,40.0,45.0,40.0,62.0,60.0,60.0,45.0,61.0,87.5,1059860
760,654,Braixen,2013,6,Normal,1,Fire,,1.0,14.5,2,Blaze,,Magician,409.0,59.0,59.0,58.0,90.0,70.0,73.0,45.0,143.0,87.5,1059860
761,655,Delphox,2013,6,Normal,2,Fire,Psychic,1.5,39.0,2,Blaze,,Magician,534.0,75.0,69.0,72.0,114.0,100.0,104.0,45.0,240.0,87.5,1059860
762,656,Froakie,2013,6,Normal,1,Water,,0.3,7.0,2,Torrent,,Protean,314.0,41.0,56.0,40.0,62.0,44.0,71.0,45.0,63.0,87.5,1059860
763,657,Frogadier,2013,6,Normal,1,Water,,0.6,10.9,2,Torrent,,Protean,405.0,54.0,63.0,52.0,83.0,56.0,97.0,45.0,142.0,87.5,1059860
764,658,Greninja,2013,6,Normal,2,Water,Dark,1.5,40.0,2,Torrent,,Protean,530.0,72.0,95.0,67.0,103.0,71.0,122.0,45.0,239.0,87.5,1059860
765,658,Ash-Greninja,2013,6,Normal,2,Water,Dark,1.5,40.0,1,Battle Bond,,,640.0,72.0,145.0,67.0,153.0,71.0,132.0,45.0,288.0,100.0,1000000
766,659,Bunnelby,2013,6,Normal,1,Normal,,0.4,5.0,3,Pickup,Cheek Pouch,Huge Power,237.0,38.0,36.0,38.0,32.0,36.0,57.0,255.0,47.0,50.0,1000000
767,660,Diggersby,2013,6,Normal,2,Normal,Ground,1.0,42.4,3,Pickup,Cheek Pouch,Huge Power,423.0,85.0,56.0,77.0,50.0,77.0,78.0,127.0,148.0,50.0,1059860
768,661,Fletchling,2013,6,Normal,2,Normal,Flying,0.3,1.7,2,Big Pecks,,Gale Wings,278.0,45.0,50.0,43.0,40.0,38.0,62.0,255.0,56.0,50.0,1059860
769,662,Fletchinder,2013,6,Normal,2,Fire,Flying,0.7,16.0,2,Flame Body,,Gale Wings,382.0,62.0,73.0,55.0,56.0,52.0,84.0,120.0,134.0,50.0,1059860
770,663,Talonflame,2013,6,Normal,2,Fire,Flying,1.2,24.5,2,Flame Body,,Gale Wings,499.0,78.0,81.0,71.0,74.0,69.0,126.0,45.0,175.0,50.0,1000000
771,664,Scatterbug,2013,6,Normal,1,Bug,,0.3,2.5,3,Shield Dust,Compound Eyes,Friend Guard,200.0,38.0,35.0,40.0,27.0,25.0,35.0,255.0,40.0,50.0,1000000
772,665,Spewpa,2013,6,Normal,1,Bug,,0.3,8.4,2,Shed Skin,,Friend Guard,213.0,45.0,22.0,60.0,27.0,30.0,29.0,120.0,75.0,50.0,1000000
773,666,Vivillon,2013,6,Normal,2,Bug,Flying,1.2,17.0,3,Shield Dust,Compound Eyes,Friend Guard,411.0,80.0,52.0,50.0,90.0,50.0,89.0,45.0,185.0,50.0,1059860
774,667,Litleo,2013,6,Normal,2,Fire,Normal,0.6,13.5,3,Rivalry,Unnerve,Moxie,369.0,62.0,50.0,58.0,73.0,54.0,72.0,220.0,74.0,25.0,1059860
775,668,Pyroar,2013,6,Normal,2,Fire,Normal,1.5,81.5,3,Rivalry,Unnerve,Moxie,507.0,86.0,68.0,72.0,109.0,66.0,106.0,65.0,177.0,25.0,1000000
776,669,Flabébé,2013,6,Normal,1,Fairy,,0.1,0.1,2,Flower Veil,,Symbiosis,303.0,44.0,38.0,39.0,61.0,79.0,42.0,225.0,61.0,0.0,1000000
777,670,Floette,2013,6,Normal,1,Fairy,,0.2,0.9,2,Flower Veil,,Symbiosis,371.0,54.0,45.0,47.0,75.0,98.0,52.0,120.0,130.0,0.0,1000000
778,671,Florges,2013,6,Normal,1,Fairy,,1.1,10.0,2,Flower Veil,,Symbiosis,552.0,78.0,65.0,68.0,112.0,154.0,75.0,45.0,248.0,0.0,1000000
779,672,Skiddo,2013,6,Normal,1,Grass,,0.9,31.0,2,Sap Sipper,,Grass Pelt,350.0,66.0,65.0,48.0,62.0,57.0,52.0,200.0,70.0,50.0,1000000
780,673,Gogoat,2013,6,Normal,1,Grass,,1.7,91.0,2,Sap Sipper,,Grass Pelt,531.0,123.0,100.0,62.0,97.0,81.0,68.0,45.0,186.0,50.0,1000000
781,674,Pancham,2013,6,Normal,1,Fighting,,0.6,8.0,3,Iron Fist,Mold Breaker,Scrappy,348.0,67.0,82.0,62.0,46.0,48.0,43.0,220.0,70.0,50.0,1000000
782,675,Pangoro,2013,6,Normal,2,Fighting,Dark,2.1,136.0,3,Iron Fist,Mold Breaker,Scrappy,495.0,95.0,124.0,78.0,69.0,71.0,58.0,65.0,173.0,50.0,1000000
783,676,Furfrou,2013,6,Normal,1,Normal,,1.2,28.0,1,Fur Coat,,,472.0,75.0,80.0,60.0,65.0,90.0,102.0,160.0,165.0,50.0,1000000
784,677,Espurr,2013,6,Normal,1,Psychic,,0.3,3.5,3,Keen Eye,Infiltrator,Own Tempo,355.0,62.0,48.0,54.0,63.0,60.0,68.0,190.0,71.0,50.0,1000000
785,678,Meowstic Male,2013,6,Normal,1,Psychic,,0.6,8.5,3,Keen Eye,Infiltrator,Prankster,466.0,74.0,48.0,76.0,83.0,81.0,104.0,75.0,163.0,50.0,1000000
786,678,Meowstic Female,2013,6,Normal,1,Psychic,,0.6,8.5,3,Keen Eye,Infiltrator,Competitive,466.0,74.0,48.0,76.0,83.0,81.0,104.0,75.0,163.0,50.0,1000000
787,679,Honedge,2013,6,Normal,2,Steel,Ghost,0.8,2.0,1,No Guard,,,325.0,45.0,80.0,100.0,35.0,37.0,28.0,180.0,65.0,50.0,1000000
788,680,Doublade,2013,6,Normal,2,Steel,Ghost,0.8,4.5,1,No Guard,,,448.0,59.0,110.0,150.0,45.0,49.0,35.0,90.0,157.0,50.0,1000000
789,681,Aegislash Blade Forme,2013,6,Normal,2,Steel,Ghost,1.7,53.0,1,Stance Change,,,520.0,60.0,150.0,50.0,150.0,50.0,60.0,45.0,234.0,50.0,1000000
790,681,Aegislash Shield Forme,2013,6,Normal,2,Steel,Ghost,1.7,53.0,1,Stance Change,,,520.0,60.0,50.0,150.0,50.0,150.0,60.0,45.0,234.0,50.0,1000000
791,682,Spritzee,2013,6,Normal,1,Fairy,,0.2,0.5,2,Healer,,Aroma Veil,341.0,78.0,52.0,60.0,63.0,65.0,23.0,200.0,68.0,50.0,1000000
792,683,Aromatisse,2013,6,Normal,1,Fairy,,0.8,15.5,2,Healer,,Aroma Veil,462.0,101.0,72.0,72.0,99.0,89.0,29.0,140.0,162.0,50.0,1000000
793,684,Swirlix,2013,6,Normal,1,Fairy,,0.4,3.5,2,Sweet Veil,,Unburden,341.0,62.0,48.0,66.0,59.0,57.0,49.0,200.0,68.0,50.0,1000000
794,685,Slurpuff,2013,6,Normal,1,Fairy,,0.8,5.0,2,Sweet Veil,,Unburden,480.0,82.0,80.0,86.0,85.0,75.0,72.0,140.0,168.0,50.0,1000000
795,686,Inkay,2013,6,Normal,2,Dark,Psychic,0.4,3.5,3,Contrary,Suction Cups,Infiltrator,288.0,53.0,54.0,53.0,37.0,46.0,45.0,190.0,58.0,50.0,1000000
796,687,Malamar,2013,6,Normal,2,Dark,Psychic,1.5,47.0,3,Contrary,Suction Cups,Infiltrator,482.0,86.0,92.0,88.0,68.0,75.0,73.0,80.0,169.0,50.0,1000000
797,688,Binacle,2013,6,Normal,2,Rock,Water,0.5,31.0,3,Sniper,Tough Claws,Pickpocket,306.0,42.0,52.0,67.0,39.0,56.0,50.0,120.0,61.0,50.0,1000000
798,689,Barbaracle,2013,6,Normal,2,Rock,Water,1.3,96.0,3,Sniper,Tough Claws,Pickpocket,500.0,72.0,105.0,115.0,54.0,86.0,68.0,45.0,175.0,50.0,1000000
799,690,Skrelp,2013,6,Normal,2,Poison,Water,0.5,7.3,3,Poison Point,Poison Touch,Adaptability,320.0,50.0,60.0,60.0,60.0,60.0,30.0,225.0,64.0,50.0,1250000
800,691,Dragalge,2013,6,Normal,2,Poison,Dragon,1.8,81.5,3,Poison Point,Poison Touch,Adaptability,494.0,65.0,75.0,90.0,97.0,123.0,44.0,55.0,173.0,50.0,1250000
801,692,Clauncher,2013,6,Normal,1,Water,,0.5,8.3,1,Mega Launcher,,,330.0,50.0,53.0,62.0,58.0,63.0,44.0,225.0,66.0,50.0,1000000
802,693,Clawitzer,2013,6,Normal,1,Water,,1.3,35.3,1,Mega Launcher,,,500.0,71.0,73.0,88.0,120.0,89.0,59.0,55.0,100.0,50.0,1000000
803,694,Helioptile,2013,6,Normal,2,Electric,Normal,0.5,6.0,3,Dry Skin,Sand Veil,Solar Power,289.0,44.0,38.0,33.0,61.0,43.0,70.0,190.0,58.0,50.0,1000000
804,695,Heliolisk,2013,6,Normal,2,Electric,Normal,1.0,21.0,3,Dry Skin,Sand Veil,Solar Power,481.0,62.0,55.0,52.0,109.0,94.0,109.0,75.0,168.0,50.0,1000000
805,696,Tyrunt,2013,6,Normal,2,Rock,Dragon,0.8,26.0,2,Strong Jaw,,Sturdy,362.0,58.0,89.0,77.0,45.0,45.0,48.0,45.0,72.0,87.5,1000000
806,697,Tyrantrum,2013,6,Normal,2,Rock,Dragon,2.5,270.0,2,Strong Jaw,,Rock Head,521.0,82.0,121.0,119.0,69.0,59.0,71.0,45.0,182.0,87.5,1000000
807,698,Amaura,2013,6,Normal,2,Rock,Ice,1.3,25.2,2,Refrigerate,,Snow Warning,362.0,77.0,59.0,50.0,67.0,63.0,46.0,45.0,72.0,87.5,1000000
808,699,Aurorus,2013,6,Normal,2,Rock,Ice,2.7,225.0,2,Refrigerate,,Snow Warning,521.0,123.0,77.0,72.0,99.0,92.0,58.0,45.0,104.0,87.5,1000000
809,700,Sylveon,2013,6,Normal,1,Fairy,,1.0,23.5,2,Cute Charm,,Pixilate,525.0,95.0,65.0,65.0,110.0,130.0,60.0,45.0,184.0,87.5,1000000
810,701,Hawlucha,2013,6,Normal,2,Fighting,Flying,0.8,21.5,3,Limber,Unburden,Mold Breaker,500.0,78.0,92.0,75.0,74.0,63.0,118.0,100.0,175.0,50.0,1250000
811,702,Dedenne,2013,6,Normal,2,Electric,Fairy,0.2,2.2,3,Cheek Pouch,Pickup,Plus,431.0,67.0,58.0,57.0,81.0,67.0,101.0,180.0,151.0,50.0,1250000
812,703,Carbink,2013,6,Normal,2,Rock,Fairy,0.3,5.7,2,Clear Body,,Sturdy,500.0,50.0,50.0,150.0,50.0,150.0,50.0,60.0,100.0,,1250000
813,704,Goomy,2013,6,Normal,1,Dragon,,0.3,2.8,3,Sap Sipper,Hydration,Gooey,300.0,45.0,50.0,35.0,55.0,75.0,40.0,45.0,60.0,50.0,1250000
814,705,Sliggoo,2013,6,Normal,1,Dragon,,0.8,17.5,3,Sap Sipper,Hydration,Gooey,452.0,68.0,75.0,53.0,83.0,113.0,60.0,45.0,158.0,50.0,800000
815,706,Goodra,2013,6,Normal,1,Dragon,,2.0,150.5,3,Sap Sipper,Hydration,Gooey,600.0,90.0,100.0,70.0,110.0,150.0,80.0,45.0,270.0,50.0,1000000
816,707,Klefki,2013,6,Normal,2,Steel,Fairy,0.2,3.0,2,Prankster,,Magician,470.0,57.0,80.0,91.0,80.0,87.0,75.0,75.0,165.0,50.0,1000000
817,708,Phantump,2013,6,Normal,2,Ghost,Grass,0.4,7.0,3,Natural Cure,Frisk,Harvest,309.0,43.0,70.0,48.0,50.0,60.0,38.0,120.0,62.0,50.0,1000000
818,709,Trevenant,2013,6,Normal,2,Ghost,Grass,1.5,71.0,3,Natural Cure,Frisk,Harvest,474.0,85.0,110.0,76.0,65.0,82.0,56.0,60.0,166.0,50.0,1000000
819,710,Pumpkaboo Average Size,2013,6,Normal,2,Ghost,Grass,0.4,5.0,3,Pickup,Frisk,Insomnia,335.0,49.0,66.0,70.0,44.0,55.0,51.0,120.0,67.0,50.0,1000000
820,710,Pumpkaboo Small Size,2013,6,Normal,2,Ghost,Grass,0.3,3.5,3,Pickup,Frisk,Insomnia,335.0,44.0,66.0,70.0,44.0,55.0,56.0,120.0,67.0,50.0,1000000
821,710,Pumpkaboo Large Size,2013,6,Normal,2,Ghost,Grass,0.5,7.5,3,Pickup,Frisk,Insomnia,335.0,54.0,66.0,70.0,44.0,55.0,46.0,120.0,67.0,50.0,1000000
822,710,Pumpkaboo Super Size,2013,6,Normal,2,Ghost,Grass,0.8,15.0,3,Pickup,Frisk,Insomnia,335.0,59.0,66.0,70.0,44.0,55.0,41.0,120.0,67.0,50.0,1000000
823,711,Gourgeist Average Size,2013,6,Normal,2,Ghost,Grass,0.9,12.5,3,Pickup,Frisk,Insomnia,494.0,65.0,90.0,122.0,58.0,75.0,84.0,60.0,173.0,50.0,1000000
824,711,Gourgeist Small Size,2013,6,Normal,2,Ghost,Grass,0.7,9.5,3,Pickup,Frisk,Insomnia,494.0,55.0,85.0,122.0,58.0,75.0,99.0,60.0,173.0,50.0,1000000
825,711,Gourgeist Large Size,2013,6,Normal,2,Ghost,Grass,1.1,14.0,3,Pickup,Frisk,Insomnia,494.0,75.0,95.0,122.0,58.0,75.0,69.0,60.0,173.0,50.0,1000000
826,711,Gourgeist Super Size,2013,6,Normal,2,Ghost,Grass,1.7,39.0,3,Pickup,Frisk,Insomnia,494.0,85.0,100.0,122.0,58.0,75.0,54.0,60.0,173.0,50.0,1000000
827,712,Bergmite,2013,6,Normal,1,Ice,,1.0,99.5,3,Own Tempo,Ice Body,Sturdy,304.0,55.0,69.0,85.0,32.0,35.0,28.0,190.0,61.0,50.0,1000000
828,713,Avalugg,2013,6,Normal,1,Ice,,2.0,505.0,3,Own Tempo,Ice Body,Sturdy,514.0,95.0,117.0,184.0,44.0,46.0,28.0,55.0,180.0,50.0,1000000
829,714,Noibat,2013,6,Normal,2,Flying,Dragon,0.5,8.0,3,Frisk,Infiltrator,Telepathy,245.0,40.0,30.0,35.0,45.0,40.0,55.0,190.0,49.0,50.0,1250000
830,715,Noivern,2013,6,Normal,2,Flying,Dragon,1.5,85.0,3,Frisk,Infiltrator,Telepathy,535.0,85.0,70.0,80.0,97.0,80.0,123.0,45.0,187.0,50.0,1250000
831,716,Xerneas,2013,6,Legendary,1,Fairy,,3.0,215.0,1,Fairy Aura,,,680.0,126.0,131.0,95.0,131.0,98.0,99.0,45.0,306.0,,1250000
832,717,Yveltal,2013,6,Legendary,2,Dark,Flying,5.8,203.0,1,Dark Aura,,,680.0,126.0,131.0,95.0,131.0,98.0,99.0,45.0,306.0,,1250000
833,718,Zygarde 50% Forme,2013,6,Legendary,2,Dragon,Ground,5.0,305.0,2,Aura Break,Power Construct,,600.0,108.0,100.0,121.0,81.0,95.0,95.0,3.0,270.0,,1250000
834,718,Zygarde 10% Forme,2013,6,Legendary,2,Dragon,Ground,1.2,33.5,2,Aura Break,Power Construct,,486.0,54.0,100.0,71.0,61.0,85.0,115.0,3.0,219.0,,1250000
835,718,Zygarde Complete Forme,2013,6,Legendary,2,Dragon,Ground,4.5,610.0,1,Power Construct,,,708.0,216.0,100.0,121.0,91.0,95.0,85.0,3.0,319.0,,1250000
836,719,Diancie,2013,6,Mythical,2,Rock,Fairy,0.7,8.8,1,Clear Body,,,600.0,50.0,100.0,150.0,100.0,150.0,50.0,3.0,270.0,,1250000
837,719,Mega Diancie,2013,6,Mythical,2,Rock,Fairy,1.1,27.8,1,Magic Bounce,,,700.0,50.0,160.0,110.0,160.0,110.0,110.0,3.0,315.0,,1250000
838,720,Hoopa Hoopa Confined,2013,6,Mythical,2,Psychic,Ghost,0.5,9.0,1,Magician,,,600.0,80.0,110.0,60.0,150.0,130.0,70.0,3.0,270.0,,1250000
839,720,Hoopa Hoopa Unbound,2013,6,Mythical,2,Psychic,Dark,6.5,490.0,1,Magician,,,680.0,80.0,160.0,60.0,170.0,130.0,80.0,3.0,306.0,,1059860
840,721,Volcanion,2013,6,Mythical,2,Fire,Water,1.7,195.0,1,Water Absorb,,,600.0,80.0,110.0,120.0,130.0,90.0,70.0,3.0,270.0,,1059860
841,722,Rowlet,2016,7,Normal,2,Grass,Flying,0.3,1.5,2,Overgrow,,Long Reach,320.0,68.0,55.0,55.0,50.0,50.0,42.0,45.0,64.0,87.5,1059860
842,723,Dartrix,2016,7,Normal,2,Grass,Flying,0.7,16.0,2,Overgrow,,Long Reach,420.0,78.0,75.0,75.0,70.0,70.0,52.0,45.0,147.0,87.5,1059860
843,724,Decidueye,2016,7,Normal,2,Grass,Ghost,1.6,36.6,2,Overgrow,,Long Reach,530.0,78.0,107.0,75.0,100.0,100.0,70.0,45.0,239.0,87.5,1059860
844,725,Litten,2016,7,Normal,1,Fire,,0.4,4.3,2,Blaze,,Intimidate,320.0,45.0,65.0,40.0,60.0,40.0,70.0,45.0,64.0,87.5,1059860
845,726,Torracat,2016,7,Normal,1,Fire,,0.7,25.0,2,Blaze,,Intimidate,420.0,65.0,85.0,50.0,80.0,50.0,90.0,45.0,147.0,87.5,1059860
846,727,Incineroar,2016,7,Normal,2,Fire,Dark,1.8,83.0,2,Blaze,,Intimidate,530.0,95.0,115.0,90.0,80.0,90.0,60.0,45.0,239.0,87.5,1059860
847,728,Popplio,2016,7,Normal,1,Water,,0.4,7.5,2,Torrent,,Liquid Voice,320.0,50.0,54.0,54.0,66.0,56.0,40.0,45.0,64.0,87.5,1059860
848,729,Brionne,2016,7,Normal,1,Water,,0.6,17.5,2,Torrent,,Liquid Voice,420.0,60.0,69.0,69.0,91.0,81.0,50.0,45.0,147.0,87.5,1000000
849,730,Primarina,2016,7,Normal,2,Water,Fairy,1.8,44.0,2,Torrent,,Liquid Voice,530.0,80.0,74.0,74.0,126.0,116.0,60.0,45.0,239.0,87.5,1000000
850,731,Pikipek,2016,7,Normal,2,Normal,Flying,0.3,1.2,3,Keen Eye,Skill Link,Pickup,265.0,35.0,75.0,30.0,30.0,30.0,65.0,255.0,53.0,50.0,1000000
851,732,Trumbeak,2016,7,Normal,2,Normal,Flying,0.6,14.8,3,Keen Eye,Skill Link,Pickup,355.0,55.0,85.0,50.0,40.0,50.0,75.0,120.0,124.0,50.0,1000000
852,733,Toucannon,2016,7,Normal,2,Normal,Flying,1.1,26.0,3,Keen Eye,Skill Link,Sheer Force,485.0,80.0,120.0,75.0,75.0,75.0,60.0,45.0,218.0,50.0,1000000
853,734,Yungoos,2016,7,Normal,1,Normal,,0.4,6.0,3,Strong Jaw,Stakeout,Adaptability,253.0,48.0,70.0,30.0,30.0,30.0,45.0,255.0,51.0,50.0,1000000
854,735,Gumshoos,2016,7,Normal,1,Normal,,0.7,14.2,3,Strong Jaw,Stakeout,Adaptability,418.0,88.0,110.0,60.0,55.0,60.0,45.0,127.0,146.0,50.0,1000000
855,736,Grubbin,2016,7,Normal,1,Bug,,0.4,4.4,1,Swarm,,,300.0,47.0,62.0,45.0,55.0,45.0,46.0,255.0,60.0,50.0,1000000
